Order_ID,Rating
CH-2021-003813,5
MA-2021-003814,3
SI-2021-003815,5
IN-2021-003816,5
MA-2021-003817,5
SI-2021-003818,2
IN-2021-003819,1
IN-2021-003820,3
IN-2021-003821,1
IN-2021-003822,5
RU-2021-003823,4
RU-2021-003824,5
RU-2021-003825,5
IN-2021-003826,3
MA-2021-003827,5
IN-2021-003828,5
IN-2021-003829,2
CH-2021-003830,5
JA-2021-003831,4
SI-2021-003832,5
IN-2021-003833,4
IN-2021-003834,4
JA-2021-003835,4
MA-2021-003836,2
CH-2021-003837,5
IN-2021-003838,5
JA-2021-003839,2
JA-2021-003840,4
IN-2021-003841,5
MA-2021-003842,5
IN-2021-003843,5
CH-2021-003844,5
MA-2021-003845,4
IN-2021-003846,5
IN-2021-003847,5
SI-2021-003848,4
SI-2021-003849,3
IN-2021-003850,4
IN-2021-003851,5
RU-2021-003852,5
RU-2021-003853,4
CH-2021-003854,3
RU-2021-003855,5
IN-2021-003856,5
IN-2021-003857,5
MA-2021-003858,5
JA-2021-003859,4
MA-2021-003860,5
SI-2021-003861,4
JA-2021-003862,5
CH-2021-003863,5
IN-2021-003864,3
SI-2021-003865,3
IN-2021-003866,1
MA-2021-003867,5
IN-2021-003868,1
SI-2021-003869,5
MA-2021-003870,5
JA-2021-003871,5
JA-2021-003872,5
JA-2021-003873,5
RU-2021-003874,4
JA-2021-003875,1
CH-2021-003876,5
IN-2021-003877,4
IN-2021-003878,5
IN-2021-003879,2
IN-2021-003880,3
JA-2021-003881,1
IN-2021-003882,5
IN-2021-003883,5
SI-2021-003884,4
IN-2021-003885,5
CH-2021-003886,2
JA-2021-003887,5
IN-2021-003888,4
IN-2021-003889,4
CH-2021-003890,4
MA-2021-003891,5
CH-2021-003892,5
MA-2021-003893,4
MA-2021-003894,5
IN-2021-003895,2
MA-2021-003896,5
CH-2021-003897,5
MA-2021-003898,5
RU-2021-003899,5
CH-2021-003900,4
IN-2021-003901,4
SI-2021-003902,3
IN-2021-003903,3
IN-2021-003904,3
JA-2021-003905,5
SI-2021-003906,4
IN-2021-003907,5
IN-2021-003908,5
MA-2021-003909,5
JA-2021-003910,4
JA-2021-003911,2
SI-2021-003912,1
IN-2021-003913,5
MA-2021-003914,2
IN-2021-003915,2
IN-2021-003916,4
CH-2021-003917,5
MA-2021-003918,4
RU-2021-003919,5
IN-2021-003920,4
MA-2021-003921,5
JA-2021-003922,2
IN-2021-003923,4
JA-2021-003924,3
IN-2021-003925,5
IN-2021-003926,5
RU-2021-003927,4
RU-2021-003928,5
CH-2021-003929,5
IN-2021-003930,5
IN-2021-003931,5
IN-2021-003932,3
IN-2021-003933,5
CH-2021-003934,5
MA-2021-003935,3
IN-2021-003936,5
IN-2021-003937,4
IN-2021-003938,5
IN-2021-003939,5
IN-2021-003940,5
MA-2021-003941,5
IN-2021-003942,5
IN-2021-003943,5
JA-2021-003944,4
IN-2021-003945,4
IN-2021-003946,4
JA-2021-003947,5
IN-2021-003948,5
IN-2021-003949,5
IN-2021-003950,5
RU-2021-003951,2
JA-2021-003952,5
JA-2021-003953,5
IN-2021-003954,5
RU-2021-003955,5
MA-2021-003956,5
RU-2021-003957,5
IN-2021-003958,2
JA-2021-003959,5
JA-2021-003960,1
RU-2021-003961,1
MA-2021-003962,2
JA-2021-003963,4
JA-2021-003964,5
CH-2021-003965,4
IN-2021-003966,5
RU-2021-003967,5
IN-2021-003968,5
JA-2021-003969,3
JA-2021-003970,1
IN-2021-003971,4
SI-2021-003972,5
IN-2021-003973,5
IN-2021-003974,4
IN-2021-003975,5
IN-2021-003976,5
JA-2021-003977,5
IN-2021-003978,5
CH-2021-003979,4
IN-2021-003980,2
RU-2021-003981,4
JA-2021-003982,5
JA-2021-003983,5
IN-2021-003984,5
RU-2021-003985,5
RU-2021-003986,4
SI-2021-003987,1
MA-2021-003988,4
IN-2021-003989,2
MA-2021-003990,5
IN-2021-003991,1
JA-2021-003992,3
JA-2021-003993,2
IN-2021-003994,5
IN-2021-003995,4
RU-2021-003996,5
JA-2021-003997,4
JA-2021-003998,5
MA-2021-003999,4
IN-2021-004000,5
JA-2021-004001,5
IN-2021-004002,5
MA-2021-004003,5
IN-2021-004004,5
JA-2021-004005,4
CH-2021-004006,4
CH-2021-004007,2
RU-2021-004008,5
IN-2021-004009,5
CH-2021-004010,5
CH-2021-004011,5
IN-2021-004012,1
IN-2021-004013,4
IN-2021-004014,3
RU-2021-004015,5
CH-2021-004016,5
CH-2021-004017,5
IN-2021-004018,5
IN-2021-004019,2
MA-2021-004020,3
JA-2021-004021,5
IN-2021-004022,2
IN-2021-004023,5
IN-2021-004024,4
JA-2021-004025,5
IN-2021-004026,5
RU-2021-004027,5
MA-2021-004028,2
SI-2021-004029,5
SI-2021-004030,4
RU-2021-004031,3
IN-2021-004032,1
JA-2021-004033,3
IN-2021-004034,5
IN-2021-004035,5
IN-2021-004036,4
SI-2021-004037,5
CH-2021-004038,4
IN-2021-004039,4
IN-2021-004040,5
MA-2021-004041,5
SI-2021-004042,3
CH-2021-004043,1
IN-2021-004044,1
CH-2021-004045,5
RU-2021-004046,5
IN-2021-004047,2
IN-2021-004048,5
IN-2021-004049,4
MA-2021-004050,4
IN-2021-004051,4
CH-2021-004052,5
IN-2021-004053,5
IN-2021-004054,5
IN-2021-004055,4
CH-2021-004056,5
JA-2021-004057,5
MA-2021-004058,5
JA-2021-004059,5
MA-2021-004060,5
JA-2021-004061,3
JA-2021-004062,5
IN-2021-004063,5
RU-2021-004064,5
JA-2021-004065,5
JA-2021-004066,4
IN-2021-004067,4
RU-2021-004068,5
MA-2021-004069,4
RU-2021-004070,1
JA-2021-004071,4
MA-2021-004072,5
JA-2021-004073,5
JA-2021-004074,1
MA-2021-004075,4
IN-2021-004076,1
IN-2021-004077,5
CH-2021-004078,3
JA-2021-004079,5
IN-2021-004080,5
IN-2021-004081,4
IN-2021-004082,5
JA-2021-004083,5
MA-2021-004084,4
CH-2021-004085,5
RU-2021-004086,5
IN-2021-004087,4
RU-2021-004088,4
IN-2021-004089,5
RU-2021-004090,5
CH-2021-004091,4
RU-2021-004092,1
IN-2021-004093,5
MA-2021-004094,5
CH-2021-004095,5
IN-2021-004096,2
RU-2021-004097,5
CH-2021-004098,5
RU-2021-004099,1
IN-2021-004100,4
JA-2021-004101,4
SI-2021-004102,5
CH-2021-004103,1
JA-2021-004104,5
IN-2021-004105,4
IN-2021-004106,4
IN-2021-004107,4
IN-2021-004108,5
JA-2021-004109,1
SI-2021-004110,5
IN-2021-004111,5
RU-2021-004112,3
JA-2021-004113,5
IN-2021-004114,5
JA-2021-004115,4
IN-2021-004116,5
SI-2021-004117,5
CH-2021-004118,4
IN-2021-004119,5
IN-2021-004120,1
MA-2021-004121,5
IN-2021-004122,4
IN-2021-004123,4
JA-2021-004124,5
RU-2021-004125,4
IN-2021-004126,4
IN-2021-004127,1
JA-2021-004128,5
SI-2021-004129,5
SI-2021-004130,4
IN-2021-004131,5
IN-2021-004132,5
CH-2021-004133,5
MA-2021-004134,5
IN-2021-004135,4
IN-2021-004136,4
SI-2021-004137,5
IN-2021-004138,4
MA-2021-004139,3
RU-2021-004140,4
RU-2021-004141,5
IN-2021-004142,5
MA-2021-004143,4
JA-2021-004144,3
IN-2021-004145,5
JA-2021-004146,1
IN-2021-004147,5
MA-2021-004148,4
IN-2021-004149,2
RU-2021-004150,3
MA-2021-004151,5
IN-2021-004152,3
JA-2021-004153,4
IN-2021-004154,2
CH-2021-004155,5
IN-2021-004156,3
MA-2021-004157,5
RU-2021-004158,1
IN-2021-004159,5
IN-2021-004160,5
SI-2021-004161,4
CH-2021-004162,5
JA-2021-004163,3
RU-2021-004164,4
JA-2021-004165,4
MA-2021-004166,4
IN-2021-004167,5
CH-2021-004168,5
IN-2021-004169,5
IN-2021-004170,4
JA-2021-004171,3
RU-2021-004172,3
CH-2021-004173,5
JA-2021-004174,1
IN-2021-004175,5
JA-2021-004176,4
MA-2021-004177,5
IN-2021-004178,5
SI-2021-004179,5
RU-2021-004180,5
CH-2021-004181,4
IN-2021-004182,5
RU-2021-004183,4
SI-2021-004184,5
IN-2021-004185,5
IN-2021-004186,3
IN-2021-004187,5
IN-2021-004188,5
IN-2021-004189,4
IN-2021-004190,5
JA-2021-004191,3
IN-2021-004192,5
IN-2021-004193,5
IN-2021-004194,4
CH-2021-004195,3
IN-2021-004196,1
RU-2021-004197,4
CH-2021-004198,4
IN-2021-004199,5
IN-2021-004200,5
CH-2021-004201,4
RU-2021-004202,1
CH-2021-004203,5
SI-2021-004204,4
SI-2021-004205,5
CH-2021-004206,5
JA-2021-004207,4
MA-2021-004208,5
MA-2021-004209,4
IN-2021-004210,5
SI-2021-004211,5
SI-2021-004212,4
IN-2021-004213,5
IN-2021-004214,4
IN-2021-004215,5
CH-2021-004216,5
MA-2021-004217,5
RU-2021-004218,2
IN-2021-004219,2
JA-2021-004220,5
CH-2021-004221,1
IN-2021-004222,5
IN-2021-004223,5
IN-2021-004224,5
IN-2021-004225,4
IN-2021-004226,4
JA-2021-004227,3
IN-2021-004228,4
IN-2021-004229,3
IN-2021-004230,5
IN-2021-004231,4
SI-2021-004232,5
MA-2021-004233,5
IN-2021-004234,4
IN-2021-004235,5
IN-2021-004236,5
SI-2021-004237,5
IN-2021-004238,5
CH-2021-004239,3
JA-2021-004240,5
IN-2021-004241,4
IN-2021-004242,4
IN-2021-004243,5
IN-2021-004244,2
MA-2021-004245,5
JA-2021-004246,5
SI-2021-004247,1
IN-2021-004248,5
SI-2021-004249,5
IN-2021-004250,1
IN-2021-004251,4
JA-2021-004252,5
MA-2021-004253,4
IN-2021-004254,5
IN-2021-004255,5
JA-2021-004256,5
CH-2021-004257,3
IN-2021-004258,1
RU-2021-004259,5
RU-2021-004260,4
JA-2021-004261,5
IN-2021-004262,4
RU-2021-004263,5
IN-2021-004264,4
JA-2021-004265,4
MA-2021-004266,5
IN-2021-004267,5
IN-2021-004268,5
MA-2021-004269,4
JA-2021-004270,5
SI-2021-004271,2
IN-2021-004272,5
CH-2021-004273,4
MA-2021-004274,5
RU-2021-004275,5
IN-2021-004276,5
IN-2021-004277,2
SI-2021-004278,5
IN-2021-004279,2
RU-2021-004280,5
JA-2021-004281,4
MA-2021-004282,1
JA-2021-004283,1
RU-2021-004284,5
JA-2021-004285,5
CH-2021-004286,5
JA-2021-004287,4
MA-2021-004288,5
JA-2021-004289,2
JA-2021-004290,5
JA-2021-004291,5
IN-2021-004292,3
SI-2021-004293,5
JA-2021-004294,5
RU-2021-004295,4
CH-2021-004296,5
IN-2021-004297,5
IN-2021-004298,5
JA-2021-004299,5
RU-2021-004300,5
IN-2021-004301,4
IN-2021-004302,3
MA-2021-004303,5
IN-2021-004304,5
JA-2021-004305,5
IN-2021-004306,4
IN-2021-004307,4
IN-2021-004308,5
SI-2021-004309,5
MA-2021-004310,5
IN-2021-004311,4
CH-2021-004312,5
RU-2021-004313,5
SI-2021-004314,3
IN-2021-004315,5
RU-2021-004316,5
IN-2021-004317,5
JA-2021-004318,5
IN-2021-004319,2
IN-2021-004320,3
IN-2021-004321,4
CH-2021-004322,5
SI-2021-004323,5
MA-2021-004324,4
JA-2021-004325,4
IN-2021-004326,4
IN-2021-004327,5
JA-2021-004328,5
JA-2021-004329,2
RU-2021-004330,5
IN-2021-004331,5
RU-2021-004332,5
JA-2021-004333,5
IN-2021-004334,5
JA-2021-004335,5
JA-2021-004336,5
IN-2021-004337,1
MA-2021-004338,5
IN-2021-004339,3
RU-2021-004340,5
IN-2021-004341,5
IN-2021-004342,2
JA-2021-004343,5
IN-2021-004344,5
JA-2021-004345,4
CH-2021-004346,5
SI-2021-004347,4
IN-2021-004348,5
JA-2021-004349,5
JA-2021-004350,4
IN-2021-004351,5
IN-2021-004352,1
RU-2021-004353,4
JA-2021-004354,5
JA-2021-004355,5
MA-2021-004356,4
SI-2021-004357,4
IN-2021-004358,1
IN-2021-004359,5
IN-2021-004360,3
MA-2021-004361,4
SI-2021-004362,5
IN-2021-004363,4
IN-2021-004364,4
IN-2021-004365,2
CH-2021-004366,4
IN-2021-004367,5
CH-2021-004368,4
MA-2021-004369,4
CH-2021-004370,5
IN-2021-004371,5
IN-2021-004372,5
IN-2021-004373,4
MA-2021-004374,5
JA-2021-004375,5
IN-2021-004376,4
SI-2021-004377,5
JA-2021-004378,5
RU-2021-004379,5
CH-2021-004380,1
SI-2021-004381,5
IN-2021-004382,4
CH-2021-004383,5
IN-2021-004384,5
SI-2021-004385,5
IN-2021-004386,3
IN-2021-004387,5
IN-2021-004388,2
RU-2021-004389,3
IN-2021-004390,4
SI-2021-004391,1
CH-2021-004392,4
IN-2021-004393,3
CH-2021-004394,4
IN-2021-004395,4
IN-2021-004396,4
CH-2021-004397,5
MA-2021-004398,3
SI-2021-004399,5
IN-2021-004400,5
IN-2021-004401,3
MA-2021-004402,3
IN-2021-004403,5
IN-2021-004404,3
IN-2021-004405,5
IN-2021-004406,5
JA-2021-004407,5
IN-2021-004408,4
IN-2021-004409,5
JA-2021-004410,5
IN-2021-004411,4
JA-2021-004412,4
MA-2021-004413,5
IN-2021-004414,5
IN-2021-004415,5
RU-2021-004416,5
JA-2021-004417,5
IN-2021-004418,3
RU-2021-004419,5
JA-2021-004420,4
CH-2021-004421,3
JA-2021-004422,4
MA-2021-004423,5
IN-2021-004424,4
IN-2021-004425,5
IN-2021-004426,5
IN-2021-004427,5
CH-2021-004428,5
JA-2021-004429,5
CH-2021-004430,4
IN-2021-004431,5
IN-2021-004432,5
IN-2021-004433,5
CH-2021-004434,5
MA-2021-004435,5
IN-2021-004436,1
CH-2021-004437,5
CH-2021-004438,5
IN-2021-004439,2
MA-2021-004440,5
IN-2021-004441,4
CH-2021-004442,4
MA-2021-004443,4
IN-2021-004444,4
CH-2021-004445,2
IN-2021-004446,4
MA-2021-004447,5
CH-2021-004448,2
SI-2021-004449,5
IN-2021-004450,5
CH-2021-004451,4
JA-2021-004452,5
IN-2021-004453,5
IN-2021-004454,4
JA-2021-004455,1
CH-2021-004456,1
IN-2021-004457,4
IN-2021-004458,4
CH-2021-004459,5
JA-2021-004460,5
SI-2021-004461,3
SI-2021-004462,5
SI-2021-004463,3
JA-2021-004464,5
CH-2021-004465,5
IN-2021-004466,4
IN-2021-004467,5
JA-2021-004468,5
MA-2021-004469,4
IN-2021-004470,4
CH-2021-004471,5
JA-2021-004472,4
IN-2021-004473,4
MA-2021-004474,5
MA-2021-004475,5
IN-2021-004476,5
CH-2021-004477,5
MA-2021-004478,5
RU-2021-004479,4
RU-2021-004480,1
IN-2021-004481,5
JA-2021-004482,5
SI-2021-004483,5
IN-2021-004484,5
IN-2021-004485,5
IN-2021-004486,5
IN-2021-004487,5
JA-2021-004488,4
IN-2021-004489,5
MA-2021-004490,4
MA-2021-004491,5
RU-2021-004492,5
IN-2021-004493,5
IN-2021-004494,4
IN-2021-004495,2
IN-2021-004496,5
MA-2021-004497,4
CH-2021-004498,5
IN-2021-004499,3
SI-2021-004500,5
IN-2021-004501,5
RU-2021-004502,5
RU-2021-004503,5
RU-2021-004504,3
CH-2021-004505,5
IN-2021-004506,5
CH-2021-004507,5
RU-2021-004508,4
IN-2021-004509,5
RU-2021-004510,4
SI-2021-004511,5
JA-2021-004512,3
MA-2021-004513,4
CH-2021-004514,5
CH-2021-004515,4
IN-2021-004516,4
JA-2021-004517,5
IN-2021-004518,5
MA-2021-004519,4
IN-2021-004520,2
SI-2021-004521,2
JA-2021-004522,5
JA-2021-004523,5
IN-2021-004524,5
IN-2021-004525,1
IN-2021-004526,1
CH-2021-004527,5
IN-2021-004528,5
IN-2021-004529,4
IN-2021-004530,4
IN-2021-004531,2
RU-2021-004532,3
IN-2021-004533,1
CH-2021-004534,5
MA-2021-004535,4
SI-2021-004536,5
IN-2021-004537,5
SI-2021-004538,5
IN-2021-004539,4
MA-2021-004540,5
JA-2021-004541,5
IN-2021-004542,4
IN-2021-004543,3
JA-2021-004544,4
JA-2021-004545,4
IN-2021-004546,5
IN-2021-004547,5
RU-2021-004548,4
CH-2021-004549,5
IN-2021-004550,2
CH-2021-004551,5
IN-2021-004552,5
IN-2021-004553,5
IN-2021-004554,5
IN-2021-004555,5
IN-2021-004556,5
IN-2021-004557,4
CH-2021-004558,5
IN-2021-004559,5
SI-2021-004560,5
IN-2021-004561,5
IN-2021-004562,5
IN-2021-004563,5
RU-2021-004564,4
IN-2021-004565,2
IN-2021-004566,5
JA-2021-004567,3
SI-2021-004568,1
IN-2021-004569,5
CH-2021-004570,5
JA-2021-004571,5
IN-2021-004572,1
MA-2021-004573,5
IN-2021-004574,1
IN-2021-004575,5
RU-2021-004576,5
RU-2021-004577,5
RU-2021-004578,5
JA-2021-004579,5
SI-2021-004580,4
MA-2021-004581,1
MA-2021-004582,5
IN-2021-004583,4
IN-2021-004584,4
MA-2021-004585,5
JA-2021-004586,4
JA-2021-004587,5
JA-2021-004588,5
SI-2021-004589,5
IN-2021-004590,5
MA-2021-004591,5
IN-2021-004592,4
RU-2021-004593,4
MA-2021-004594,5
JA-2021-004595,5
CH-2021-004596,5
CH-2021-004597,3
MA-2021-004598,1
JA-2021-004599,4
IN-2021-004600,5
RU-2021-004601,5
RU-2021-004602,2
IN-2021-004603,4
CH-2021-004604,2
JA-2021-004605,4
IN-2021-004606,5
MA-2021-004607,4
JA-2021-004608,5
IN-2021-004609,4
MA-2021-004610,5
MA-2021-004611,5
JA-2021-004612,5
IN-2021-004613,5
IN-2021-004614,4
IN-2021-004615,5
IN-2021-004616,4
IN-2021-004617,4
IN-2021-004618,5
SI-2021-004619,5
IN-2021-004620,5
RU-2021-004621,3
IN-2021-004622,4
RU-2021-004623,3
SI-2021-004624,5
IN-2021-004625,5
JA-2021-004626,3
MA-2021-004627,3
IN-2021-004628,5
JA-2021-004629,5
RU-2021-004630,4
RU-2021-004631,4
JA-2021-004632,4
JA-2021-004633,5
CH-2021-004634,4
MA-2021-004635,5
IN-2021-004636,4
CH-2021-004637,5
MA-2021-004638,5
IN-2021-004639,5
IN-2021-004640,2
JA-2021-004641,1
SI-2021-004642,4
IN-2021-004643,5
IN-2021-004644,3
JA-2021-004645,5
IN-2021-004646,5
MA-2021-004647,5
IN-2021-004648,2
IN-2021-004649,5
CH-2021-004650,5
IN-2021-004651,5
JA-2021-004652,5
CH-2021-004653,5
IN-2021-004654,5
IN-2021-004655,1
MA-2021-004656,5
SI-2021-004657,5
MA-2021-004658,3
IN-2021-004659,2
MA-2021-004660,5
IN-2021-004661,5
CH-2021-004662,4
CH-2021-004663,4
CH-2021-004664,5
IN-2021-004665,5
JA-2021-004666,5
IN-2021-004667,3
JA-2021-004668,5
JA-2021-004669,5
CH-2021-004670,4
IN-2021-004671,1
IN-2021-004672,5
IN-2021-004673,4
SI-2021-004674,4
JA-2021-004675,5
IN-2021-004676,4
CH-2021-004677,2
CH-2021-004678,5
CH-2021-004679,2
CH-2021-004680,3
MA-2021-004681,5
RU-2021-004682,5
IN-2021-004683,2
SI-2021-004684,3
JA-2021-004685,5
CH-2021-004686,5
SI-2021-004687,4
JA-2021-004688,5
RU-2021-004689,5
MA-2021-004690,5
RU-2021-004691,4
JA-2021-004692,5
CH-2021-004693,5
JA-2021-004694,4
SI-2021-004695,5
CH-2021-004696,5
MA-2021-004697,5
CH-2021-004698,3
MA-2021-004699,2
RU-2021-004700,5
IN-2021-004701,5
JA-2021-004702,4
RU-2021-004703,5
JA-2021-004704,5
CH-2021-004705,5
JA-2021-004706,4
IN-2021-004707,4
IN-2021-004708,5
JA-2021-004709,4
IN-2021-004710,4
SI-2021-004711,5
IN-2021-004712,3
SI-2021-004713,4
CH-2021-004714,5
JA-2021-004715,5
IN-2021-004716,3
IN-2021-004717,5
IN-2021-004718,4
IN-2021-004719,3
SI-2021-004720,5
JA-2021-004721,1
RU-2021-004722,5
CH-2021-004723,3
MA-2021-004724,4
IN-2021-004725,4
MA-2021-004726,5
SI-2021-004727,5
JA-2021-004728,4
IN-2021-004729,4
RU-2021-004730,2
CH-2021-004731,5
MA-2021-004732,5
CH-2021-004733,4
IN-2021-004734,1
IN-2021-004735,1
IN-2021-004736,5
IN-2021-004737,5
RU-2021-004738,3
IN-2021-004739,3
IN-2021-004740,5
IN-2021-004741,5
IN-2021-004742,5
SI-2021-004743,5
MA-2021-004744,1
IN-2021-004745,5
JA-2021-004746,5
IN-2021-004747,5
IN-2021-004748,5
IN-2021-004749,4
JA-2021-004750,5
CH-2021-004751,5
IN-2021-004752,2
CH-2021-004753,5
RU-2021-004754,5
MA-2021-004755,1
IN-2021-004756,2
IN-2021-004757,5
IN-2021-004758,4
CH-2021-004759,5
CH-2021-004760,3
RU-2021-004761,3
IN-2021-004762,3
SI-2021-004763,1
SI-2021-004764,5
RU-2021-004765,3
IN-2021-004766,5
MA-2021-004767,5
IN-2021-004768,5
RU-2021-004769,5
JA-2021-004770,5
IN-2021-004771,5
RU-2021-004772,5
JA-2021-004773,4
JA-2021-004774,5
SI-2021-004775,5
IN-2021-004776,2
IN-2021-004777,4
JA-2021-004778,5
SI-2021-004779,3
IN-2021-004780,5
JA-2021-004781,5
JA-2021-004782,5
CH-2021-004783,3
IN-2021-004784,1
RU-2021-004785,4
IN-2021-004786,5
IN-2021-004787,5
IN-2021-004788,3
IN-2021-004789,5
MA-2021-004790,5
RU-2021-004791,5
IN-2021-004792,5
CH-2021-004793,5
MA-2021-004794,5
IN-2021-004795,5
JA-2021-004796,3
IN-2021-004797,5
IN-2021-004798,3
MA-2021-004799,4
SI-2021-004800,2
RU-2021-004801,4
JA-2021-004802,5
IN-2021-004803,3
CH-2021-004804,3
IN-2021-004805,5
MA-2021-004806,5
JA-2021-004807,2
SI-2021-004808,4
JA-2021-004809,5
MA-2021-004810,5
RU-2021-004811,4
CH-2021-004812,4
CH-2021-004813,5
IN-2021-004814,5
JA-2021-004815,4
RU-2021-004816,4
IN-2021-004817,5
RU-2021-004818,5
IN-2021-004819,1
JA-2021-004820,2
JA-2021-004821,5
SI-2021-004822,5
IN-2021-004823,5
IN-2021-004824,5
JA-2021-004825,4
IN-2021-004826,5
IN-2021-004827,3
CH-2021-004828,1
JA-2021-004829,5
SI-2021-004830,5
IN-2021-004831,5
CH-2021-004832,5
IN-2021-004833,2
IN-2021-004834,3
CH-2021-004835,4
CH-2021-004836,4
IN-2021-004837,5
IN-2021-004838,4
CH-2021-004839,3
IN-2021-004840,4
SI-2021-004841,5
IN-2021-004842,5
IN-2021-004843,5
MA-2021-004844,3
IN-2021-004845,4
IN-2021-004846,5
IN-2021-004847,5
IN-2021-004848,1
JA-2021-004849,4
MA-2021-004850,5
MA-2021-004851,1
IN-2021-004852,3
SI-2021-004853,1
IN-2021-004854,3
SI-2021-004855,5
CH-2021-004856,5
MA-2021-004857,3
JA-2021-004858,5
CH-2021-004859,5
CH-2021-004860,1
JA-2021-004861,4
JA-2021-004862,4
JA-2021-004863,4
IN-2021-004864,3
MA-2021-004865,5
JA-2021-004866,4
SI-2021-004867,4
IN-2021-004868,2
IN-2021-004869,5
MA-2021-004870,2
MA-2021-004871,5
JA-2021-004872,4
RU-2021-004873,3
IN-2021-004874,2
JA-2021-004875,5
JA-2021-004876,3
CH-2021-004877,3
JA-2021-004878,5
MA-2021-004879,5
IN-2021-004880,3
CH-2021-004881,3
IN-2021-004882,4
IN-2021-004883,3
CH-2021-004884,5
IN-2021-004885,5
RU-2021-004886,5
SI-2021-004887,2
CH-2021-004888,3
CH-2021-004889,5
SI-2021-004890,5
JA-2021-004891,5
RU-2021-004892,5
IN-2021-004893,4
JA-2021-004894,5
IN-2021-004895,5
IN-2021-004896,4
MA-2021-004897,4
IN-2021-004898,4
SI-2021-004899,2
CH-2021-004900,5
CH-2021-004901,5
IN-2021-004902,3
IN-2021-004903,5
SI-2021-004904,5
MA-2021-004905,4
CH-2021-004906,4
JA-2021-004907,5
SI-2021-004908,5
JA-2021-004909,4
MA-2021-004910,5
IN-2021-004911,5
CH-2021-004912,5
SI-2021-004913,2
IN-2021-004914,5
CH-2021-004915,4
IN-2021-004916,4
SI-2021-004917,3
SI-2021-004918,5
SI-2021-004919,4
SI-2021-004920,3
RU-2021-004921,5
JA-2021-004922,5
JA-2021-004923,5
IN-2021-004924,5
JA-2021-004925,4
CH-2021-004926,5
CH-2021-004927,5
IN-2021-004928,5
JA-2021-004929,5
IN-2021-004930,4
IN-2021-004931,5
MA-2021-004932,2
IN-2021-004933,4
IN-2021-004934,5
IN-2021-004935,3
CH-2021-004936,5
MA-2021-004937,5
SI-2021-004938,5
MA-2021-004939,5
IN-2021-004940,2
IN-2021-004941,5
IN-2021-004942,4
IN-2021-004943,5
IN-2021-004944,3
JA-2021-004945,3
MA-2021-004946,4
MA-2021-004947,5
IN-2021-004948,4
MA-2021-004949,5
SI-2021-004950,5
CH-2021-004951,4
CH-2021-004952,1
CH-2021-004953,5
JA-2021-004954,2
CH-2021-004955,4
IN-2021-004956,3
CH-2021-004957,4
MA-2021-004958,2
IN-2021-004959,4
CH-2021-004960,4
IN-2021-004961,4
IN-2021-004962,3
JA-2021-004963,4
IN-2021-004964,5
IN-2021-004965,5
MA-2021-004966,5
IN-2021-004967,5
IN-2021-004968,5
IN-2021-004969,5
CH-2021-004970,5
IN-2021-004971,2
CH-2021-004972,5
MA-2021-004973,5
IN-2021-004974,5
RU-2021-004975,5
RU-2021-004976,4
IN-2021-004977,4
JA-2021-004978,4
RU-2021-004979,3
IN-2021-004980,4
IN-2021-004981,4
CH-2021-004982,5
JA-2021-004983,3
RU-2021-004984,5
JA-2021-004985,2
IN-2021-004986,5
IN-2021-004987,4
SI-2021-004988,5
MA-2021-004989,5
IN-2021-004990,5
JA-2021-004991,3
CH-2021-004992,4
RU-2021-004993,5
JA-2021-004994,5
JA-2021-004995,4
IN-2021-004996,3
IN-2021-004997,5
IN-2021-004998,4
JA-2021-004999,5
CH-2021-005000,5
MA-2021-005001,5
IN-2021-005002,4
IN-2021-005003,5
SI-2021-005004,5
IN-2021-005005,4
IN-2021-005006,4
RU-2021-005007,5
IN-2021-005008,3
CH-2021-005009,5
IN-2021-005010,5
RU-2021-005011,3
IN-2021-005012,5
MA-2021-005013,5
IN-2021-005014,4
MA-2021-005015,5
IN-2021-005016,5
CH-2021-005017,3
JA-2021-005018,5
SI-2021-005019,5
IN-2021-005020,5
IN-2021-005021,5
IN-2021-005022,5
RU-2021-005023,5
IN-2021-005024,3
IN-2021-005025,2
CH-2021-005026,4
JA-2022-005027,5
JA-2022-005028,5
MA-2022-005029,1
CH-2022-005030,4
IN-2022-005031,4
CH-2022-005032,4
MA-2022-005033,1
IN-2022-005034,3
RU-2022-005035,2
JA-2022-005036,5
IN-2022-005037,4
CH-2022-005038,5
IN-2022-005039,4
CH-2022-005040,5
MA-2022-005041,4
SI-2022-005042,5
IN-2022-005043,5
RU-2022-005044,5
CH-2022-005045,2
JA-2022-005046,5
CH-2022-005047,5
IN-2022-005048,5
RU-2022-005049,5
IN-2022-005050,5
IN-2022-005051,5
CH-2022-005052,4
JA-2022-005053,5
IN-2022-005054,5
JA-2022-005055,5
IN-2022-005056,5
JA-2022-005057,5
IN-2022-005058,5
JA-2022-005059,5
IN-2022-005060,3
RU-2022-005061,5
SI-2022-005062,5
IN-2022-005063,4
IN-2022-005064,3
IN-2022-005065,4
IN-2022-005066,4
IN-2022-005067,4
JA-2022-005068,5
IN-2022-005069,4
CH-2022-005070,4
JA-2022-005071,3
RU-2022-005072,4
IN-2022-005073,2
IN-2022-005074,3
MA-2022-005075,5
IN-2022-005076,2
IN-2022-005077,4
IN-2022-005078,3
MA-2022-005079,5
RU-2022-005080,5
IN-2022-005081,3
IN-2022-005082,3
IN-2022-005083,5
